Country Code,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,Inflation_2010,Inflation_2011,Inflation_2012,Inflation_2013,Inflation_2014,Inflation_2015,Inflation_2016,Inflation_2017,Inflation_2018,Inflation_2019,Inflation_2020,Inflation_2021,TravelExp_2010,TravelExp_2011,TravelExp_2012,TravelExp_2013,TravelExp_2014,TravelExp_2015,TravelExp_2016,TravelExp_2017,TravelExp_2018,TravelExp_2019,TravelExp_2020,TravelExp_2021
PHL,7.33449996514402,3.85823282420755,6.89695170786769,6.75053130394745,6.34798748029741,6.34830971539886,7.14945675286656,6.93098832521765,6.34148557098946,6.11852566118505,-9.5182947406494,5.71473313483246,3.78983634797591,4.7184170471842,3.02696391124796,2.58268766141795,3.59782343864211,0.674192536845408,1.25369880080982,2.85318772590947,5.30934661627707,2.39206534422404,2.3931623931624,3.92718022100332,2645000000.0,3198000000.0,4061000000.0,4690000000.0,5030000000.0,5272000000.0,5143000000.0,6988000000.0,8240000000.0,9781000000.0,2010000000.0,
PLW,0.21609349236023,6.68366753808544,1.67259734034882,-3.38730993605576,6.29386586529996,7.53906322541347,-0.0833732240018179,-4.07881092291738,1.40986486486487,0.198285523157978,-7.54950209751645,-13.7220893214838,1.44219017355169,4.6746987951807,3.61418047882138,3.35481004221287,4.19174548581256,0.949040643697081,-1.04230533415074,1.4179881966692,2.10970464135018,0.26737967914444,0.218181818181833,2.6124818577648,73000000.0,91000000.0,105000000.0,113000000.0,127000000.0,149000000.0,141000000.0,116000000.0,8240000000.0,9781000000.0,2010000000.0,
PNG,10.1284540720232,1.10754362619616,4.65711959686239,3.82494632800675,13.5437706216546,6.57835632304275,5.48957315278187,3.53461081750459,-0.279252284959952,4.48043062171888,-3.16738117629639,-0.780328796906943,6.01360893567856,4.44083401028971,4.53720508166972,4.9603174603175,5.22211720226841,5.99595778127107,6.6737288135593,5.42204568023834,4.37448921453163,3.92867290939597,4.87167398565555,4.48359014042398,2299999.95231628,4900000.09536743,2400000.09536743,3599999.90463257,2700000.04768372,1700000.04768372,800000.011920929,1960000.03814697,3460000.03814697,9781000000.0,2010000000.0,
POL,2.93463818052832,5.04218788292943,1.54522157125609,0.85655708060645,3.83695849351797,4.38329863507276,2.95350884167718,5.14001757409446,5.94520847705498,4.44998787878788,-2.02007073357655,6.93498038387065,2.58069370250543,4.2394014962594,3.56037151702783,0.991982606332428,0.0538213132399802,-0.87412587412577,-0.664767331433961,2.0759355367385,1.81295156542679,2.227478809383,3.37446972618589,5.05502704719272,9414000000.0,10554000000.0,10801000000.0,11154000000.0,11614000000.0,10283000000.0,10847000000.0,12614000000.0,13862000000.0,13704000000.0,7771000000.0,
PRE,6.46263035741343,4.01918323165889,3.54003475256872,5.80146339085444,5.08824450385468,3.24207990457437,2.42577976903952,1.59156759566824,2.45548590898746,3.16635112479511,-2.54786759235294,3.04349684960829,3.97655288478168,6.4293968107234,6.44121280934117,4.63161619729461,3.30503762552986,3.40274327737188,4.66466235810205,4.97595150553892,2.96760366004456,2.37758732789775,3.39862928518856,4.22278962033221,9345265256.94444,10366916843.2471,11657348473.8802,12734617266.4587,13973721611.7133,13727045695.2526,15053446731.9516,16869979898.3337,15946728666.5549,17498719451.4323,7771000000.0,
PRI,-0.413254118484915,-0.358510628287519,0.0292751104899338,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.36060606060606,1.67506310530929,-4.20280671867371,0.432646953579919,3.97655288478168,6.4293968107234,6.44121280934117,4.63161619729461,3.30503762552986,3.40274327737188,4.66466235810205,4.97595150553892,2.96760366004456,2.37758732789775,3.39862928518856,4.22278962033221,9345265256.94444,10366916843.2471,11657348473.8802,12734617266.4587,13973721611.7133,13727045695.2526,15053446731.9516,16869979898.3337,15946728666.5549,17498719451.4323,7771000000.0,
PRK,-0.413254118484915,-0.358510628287519,0.0292751104899338,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.36060606060606,1.67506310530929,-4.20280671867371,0.432646953579919,3.97655288478168,6.4293968107234,6.44121280934117,4.63161619729461,3.30503762552986,3.40274327737188,4.66466235810205,4.97595150553892,2.96760366004456,2.37758732789775,3.39862928518856,4.22278962033221,9345265256.94444,10366916843.2471,11657348473.8802,12734617266.4587,13973721611.7133,13727045695.2526,15053446731.9516,16869979898.3337,15946728666.5549,17498719451.4323,7771000000.0,
PRT,1.73762547590566,-1.69616478061504,-4.05729360769561,-0.922644674527888,0.792190301875365,1.79204604555983,2.01948539561312,3.5063452848124,2.84932593436179,2.68275992118076,-8.3005165411776,5.73743721854339,1.40257289895369,3.65301100430724,2.77333854051586,0.274416666666663,-0.278153367467428,0.48793862390472,0.607397074641719,1.36861411643472,0.993715683468326,0.338178410046034,-0.0124383299575305,1.26565719069044,10004000000.0,11384000000.0,10997000000.0,12149000000.0,13651000000.0,12875000000.0,14217000000.0,17751000000.0,20057000000.0,20444000000.0,8835000000.0,
PRY,11.0952312685521,4.28637120702282,-0.708043112316886,8.29307648940471,5.30123859237025,2.95715173487106,4.26802583314583,4.81007885554041,3.20425034076639,-0.40185510068001,-0.819785390971916,4.01673731780312,4.65116279069765,8.2539682539683,3.67591897974496,2.68385738718582,5.02882767456766,3.12900274473925,4.08682280577241,3.60247741348943,3.97561015740694,2.75709727562775,1.76751592356698,4.787983101236,217000000.0,241000000.0,265000000.0,273000000.0,288000000.0,318000000.0,326000000.0,369000000.0,363000000.0,379000000.0,81000000.0,
PSE,5.77736205629419,9.60080848913594,6.09645656326154,4.69856986552234,-0.157866650855297,3.72129967114788,8.86461881995935,1.41936756294787,1.22707737782703,1.36268746558062,-11.3184661065134,7.01198227592003,3.74915727597107,2.8772435849593,2.77908768282493,1.72439933626931,1.73298510037457,1.43161145810422,-0.219106604906956,0.212570934228611,-0.195107773730465,1.58018333639473,-0.735332001092546,1.23748102831441,409000000.0,615000000.0,469000000.0,510000000.0,412000000.0,308000000.0,234000000.0,241000000.0,301000000.0,384000000.0,191000000.0,
PSS,3.71656868172691,3.84963034350901,1.05777140521231,3.14722223932691,3.61688087219059,3.57616200239815,3.65072867839331,3.99604947975978,2.8942662282337,1.00153720934557,-10.3112767215947,-3.43418820411414,2.10244243416258,4.87864641704221,2.0490188352116,1.60563054554341,1.45142452367371,0.648242939254488,1.07339388853343,1.58394248575813,2.89621932270306,1.40719939417043,0.386388224517503,2.47788271992717,1142500001.07288,1295499999.04633,1350799999.47548,1396400000.09537,1478741520.9522,1462814145.67711,1561062096.28603,1650850940.85127,1754921075.74135,1764307864.96648,191000000.0,
PST,2.91528542356336,1.66055144309074,1.25387091209856,1.39849915898284,1.91604395903917,2.12648798291954,1.73601170744048,2.37785214378057,2.23980328353906,1.69543524303275,-4.36169050088382,5.50176417048289,1.99621236745886,3.3298532335065,2.48567562177015,1.42343948208529,0.941414540066962,0.410040498008468,0.625049923084511,1.76264931892238,1.79471185151842,1.62507725469196,0.638544956776712,2.51837109614213,617889000000.0,702027000000.0,717044000000.0,780177000000.0,825405000000.0,778995000000.0,798231000000.0,850358000000.0,912001000000.0,905094317511.287,191000000.0,
PYF,-2.4660641898174,-2.96195745427229,-0.927537712532072,0.398801414346934,0.593554452942286,1.66510563013841,2.3696444471055,4.37450238290198,1.83202822787646,2.69993449863051,-7.05099065433484,2.09478896837454,1.99621236745886,3.3298532335065,2.48567562177015,1.42343948208529,0.941414540066962,0.410040498008468,0.625049923084511,1.76264931892238,1.79471185151842,1.62507725469196,0.638544956776712,2.51837109614213,405000000.0,457000000.0,435000000.0,458000000.0,510000000.0,466000000.0,488000000.0,511000000.0,642000000.0,905094317511.287,191000000.0,
QAT,19.5923315337859,13.3751764107929,4.73001184360784,5.55604064306607,5.33432329196459,4.75334572438737,3.06419188430156,-1.49760470227838,1.23487220191065,0.688240959581748,-3.55760399909477,1.62684672468288,-2.42525675161714,1.13836623529202,2.31534853431661,3.22197756829293,3.34972085659523,1.8140772393776,2.6765917009819,0.394878914083005,0.255815382724408,-0.666641124861147,-2.5403150300476,2.30446565742003,405000000.0,1170000000.0,2857000000.0,3456000000.0,4591000000.0,5035000000.0,5411000000.0,5971000000.0,5565000000.0,5442000000.0,3563000000.0,
ROU,-3.90123628018621,4.51708696433914,1.92499326240754,0.269963878633803,4.12067496319813,3.16050387041089,2.8575460568877,8.19650650309624,6.02901904128214,3.85316383348211,-3.67751079121797,5.70889455766321,6.09141668601891,5.7892532881588,3.33492267693442,3.9847123554813,1.06830987684298,-0.594156437495203,-1.54479666813897,1.3390212110439,4.62548443137779,3.82785432599438,2.63107311184743,5.05232876096582,1136000000.0,1419000000.0,1466000000.0,1849000000.0,1987000000.0,1841000000.0,2032000000.0,3079000000.0,3388000000.0,3572000000.0,1433000000.0,
RUS,4.49999999920672,4.30002918567749,4.02408615746921,1.75542214874298,0.736267221765672,-1.97271922580408,0.193690071260534,1.82579006401834,2.80724541059601,2.19807571335009,-2.65365450102773,5.61429037578345,6.84939230255067,8.4404648593256,5.0747430079914,6.75371026220899,7.82341183865533,15.5344050528405,7.04244762954774,3.68332944412253,2.87829723647867,4.47036660760193,3.38165937237877,6.69445891957637,8830000000.0,11328000000.0,10759000000.0,11988000000.0,11759000000.0,8420000000.0,7787000000.0,8945000000.0,11591000000.0,10961000000.0,2854000000.0,
RWA,7.33464808968141,7.95839412691809,8.64151339688839,4.71985027083323,6.16716724466386,8.85684199832404,5.97075620427256,3.92887558562897,8.53615837521969,9.46228643043381,-3.37651719288358,10.8757712506973,-0.246128693436934,3.0801706924026,10.2710182318876,5.92426867984854,2.35449052820358,2.52850284192421,7.17434301982009,8.27953672260832,-0.311210160390699,3.34787655037648,9.85039902274207,-0.391346748300791,202000000.0,252000000.0,282000000.0,294000000.0,304000000.0,338000000.0,363000000.0,381000000.0,392000000.0,458000000.0,120000000.0,
SAS,7.36578664301632,5.07074944711401,5.38129808963038,6.00923317996451,6.84796608523072,7.25167193519096,7.77601694646614,6.50365299998572,6.33480486988441,3.92413777126535,-4.62399483110728,8.25459047504098,7.58152977621469,10.2502450334266,9.46940335888463,7.61128126406369,6.82864780544362,4.15825589072155,4.17139021053482,4.52022867508868,3.33139516437662,3.62894965885484,5.69107474746206,5.54565430773478,17624000000.0,21453000000.0,21925000000.0,23521000000.0,25942000000.0,27686000000.0,29574000000.0,35463000000.0,37495000000.0,39263000000.0,120000000.0,
SAU,5.03949288842378,10.9937616282548,5.42739426611276,2.85034299106097,4.02765121507389,4.69014507334364,2.36307457927667,-0.0696980156093616,2.76224373755605,0.832280326830841,-4.34138767799323,4.32610467585843,5.33941680637454,5.82621608838862,2.86626887489915,3.53252470694918,2.23629031536978,1.20607322150109,2.06884036053473,-0.838194579675018,2.45814158007532,-2.09333333333329,3.44545825956692,3.06328988941547,6712000000.0,8459000000.0,7432000000.0,7651000000.0,8238000000.0,10130000000.0,11096000000.0,12056000000.0,13790000000.0,16431000000.0,4036000000.0,
SDN,3.85824195230107,-3.21353209253371,-17.0046884048945,1.95514463302422,4.66137954229873,1.91017689052751,3.46764218409288,0.70925628476644,-2.6809305497999,-2.17825104530091,-3.62980082410752,-1.8685204827207,12.9776663898014,18.0966171221351,35.5590574147024,36.5223449139154,36.9066427863595,16.9095706050977,17.750253831196,32.3516260968437,63.2925073455888,50.9940515002965,163.257782355458,359.093040778999,82000000.0,179000000.0,772000000.0,773000000.0,967000000.0,949000000.0,1009000000.0,1029000000.0,1043000000.0,821000000.0,689000000.0,
SEN,3.39088925336209,1.33409107961258,4.00299555090457,2.41238527605579,6.22407443790986,6.36704365066983,6.35606857208136,7.40748618589598,6.20924103388887,4.6136280976221,1.34207377285524,6.5396737259742,1.22868119673341,3.40322829786971,1.41822871177844,0.710245486695272,-1.09025507446895,0.13521193363526,0.837284942557434,1.3181531484778,0.460985642464282,1.76011151192938,2.54314685681652,2.18032278088147,453000000.0,469000000.0,407000000.0,439000000.0,424000000.0,369000000.0,390000000.0,420000000.0,496000000.0,821000000.0,689000000.0,
SGP,14.5197497108994,6.21493416858989,4.43549759378537,4.81763099120676,3.93554027709007,2.97679931634806,3.60165603913242,4.54472821784424,3.57543271019112,1.33126132689951,-3.90105340221118,8.88235399664532,2.82366134885608,5.2477933984048,4.57560270376527,2.35860415399832,1.02514803039391,-0.522618167075298,-0.532268739716253,0.576260310166349,0.43862011844684,0.565260568780326,-0.181916666666634,2.30485959040484,14178000000.0,17929000000.0,18795000000.0,19231000000.0,19161000000.0,16617000000.0,18943000000.0,19890000000.0,20422000000.0,20302000000.0,5189000000.0,
SLB,9.70838816928725,7.42994961675907,2.46600138697883,5.23774017780327,1.18921747092358,1.67614615649777,5.55473153366954,3.07534803424636,2.74599542334096,1.74951428706819,-3.38111604772683,-0.569742892674313,1.05148163321038,7.34270706018,5.91200602491155,5.3913638858756,5.16590237925171,-0.57446928635949,0.512485626268713,0.488686760261004,3.46147484973746,1.63485544012278,2.96354992076004,-0.115437894412767,43500000.0,57299999.2370605,54099998.4741211,60599998.4741211,56000000.0,51000000.0,59000000.0,67000000.0,81000000.0,71000000.0,6000000.0,
SLE,6.63749245827168,6.00983104607886,15.2017482734639,21.0790141636427,4.55925353270443,-20.4910741068,6.34672785193587,3.75380321400363,3.47290262012461,5.25374631307365,-1.96848689118619,4.10470008884118,7.18566275668163,6.79138291952621,6.58776239392585,5.52412877994266,4.63931171409667,6.68943562498681,10.8860609413903,18.2215094003386,16.0295447693699,14.8049990906021,13.4468711101052,11.8739588840234,26000000.0,44000000.0,47000000.0,66000000.0,35000000.0,37000000.0,41000000.0,39000000.0,39000000.0,43000000.0,6000000.0,
SLV,2.15419501133786,3.77358490566037,2.88770053475935,2.18295218295219,1.7293997965412,2.40000008852115,2.53906241135864,2.28571437002014,2.4208565263835,2.36363628316258,-7.81527508113207,11.1753370825566,1.17933576873643,5.1289237668162,1.7297348158144,0.757669184522313,1.14134467538289,-0.731384487388595,0.604049086996888,1.01235403315607,1.09033000581874,0.075324135002551,-0.371590212324364,3.46692585313154,390000000.0,415000000.0,558000000.0,621000000.0,821000000.0,817000000.0,829000000.0,873000000.0,1014000000.0,1306000000.0,636000000.0,
SMR,-5.47368421052632,-8.3147735708983,-7.04453441295546,-0.78397212543554,-0.702370500438988,2.29150556145005,2.34440586406082,0.258265466508817,1.49390531809983,2.06568514501689,-6.64791081891327,8.46307184428878,2.58541815582589,2.89979584300091,2.8273322422262,1.60439298078063,1.11296303373832,0.145686073240975,0.573948019802681,1.04597683468917,1.09033000581874,0.075324135002551,-0.371590212324364,3.46692585313154,390000000.0,415000000.0,558000000.0,621000000.0,821000000.0,817000000.0,829000000.0,873000000.0,1014000000.0,1306000000.0,636000000.0,
SOM,-5.47368421052632,-8.3147735708983,-7.04453441295546,-0.78397212543554,7.52639158294046,9.94679995234841,6.42430700453119,9.5001896424989,2.99402006360616,3.62683006401679,-2.55978883616278,3.30762095231761,2.58541815582589,2.89979584300091,2.8273322422262,1.60439298078063,1.11296303373832,0.145686073240975,0.573948019802681,1.04597683468917,1.09033000581874,0.075324135002551,-0.371590212324364,3.46692585313154,390000000.0,415000000.0,558000000.0,621000000.0,821000000.0,817000000.0,829000000.0,873000000.0,1014000000.0,1306000000.0,636000000.0,
SRB,0.73104455254213,2.0362766886403,-0.68154236933475,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.903218501520755,7.72594777674031,6.14255360247248,11.1373976342129,7.33038589596646,7.69426362896655,2.08244793880154,1.39235822000187,1.12231397417769,3.13106248590115,1.95984076293801,1.84922984511086,1.57553290083415,4.08510285335102,799000000.0,990000000.0,921000000.0,1053000000.0,1142000000.0,1048000000.0,1151000000.0,1345000000.0,1547000000.0,1604000000.0,1245000000.0,
SSA,5.93404236851886,4.19333919063583,2.73192158392104,5.06128309096174,4.86756513886381,2.89546617862784,1.2770423910589,2.44396791545012,2.64551735022276,2.55739624090782,-1.95675362699606,4.1520398691254,4.08972989470464,5.68631959575951,6.5758997075766,4.90520875694557,4.4038027171436,3.47238752883653,5.49410463760067,5.20971705914209,4.27462198610545,2.83514555687503,3.48393567493209,4.25936417542868,20591413797.9181,22692777925.4613,24547012649.689,24422598989.3876,25662254621.6475,23327315236.018,23856545203.2521,27237089603.2871,28982406494.8804,28185250374.4729,1245000000.0,
SSD,5.49341639529945,-4.64031673600859,-46.0821223743007,13.1297311406943,3.37364847715736,-10.7933646271143,1.2770423910589,2.44396791545012,2.64551735022276,2.55739624090782,-1.95675362699606,4.1520398691254,1.16962180301106,46.8521757193603,45.5258978371698,-0.0580909784221921,1.67429906295505,52.7663304192139,379.999585624025,187.851630279442,83.5015294922001,87.2413641500037,29.6758435538564,10.5167158294359,20591413797.9181,22692777925.4613,24547012649.689,24422598989.3876,800000.011920929,17000000.0,23000000.0,16000000.0,1000000.0,28185250374.4729,1245000000.0,
SSF,5.9328787587235,4.19761019971543,2.7322413739837,5.05805647942704,4.86691104430265,2.89651514892539,1.28017211214588,2.44425873544071,2.64642076609516,2.55939141031701,-1.9618302242755,4.15309518513121,4.03314138974316,5.36621092948081,6.58183105075122,4.88516387595471,4.40225309243427,3.55075967356746,5.43051966119169,5.19698185340168,4.09297819300634,2.80270307928106,3.84286439841869,4.25936417542868,20874218444.7679,22993046896.2595,24947939301.4375,24867187171.26,26073441801.6982,23732405290.667,24284425461.4843,27736344479.4199,29560480313.4943,28796895446.4856,1245000000.0,
SST,7.11991230627498,6.27180405013922,3.36020371219266,3.2589300933524,3.58000621848218,2.64578627701202,2.13240446230969,1.07883521023737,2.17465459921362,1.94685453523988,-5.63816198589979,4.34748457456271,2.99936630549002,4.7958826618311,3.63540048080472,1.92343604108314,1.6416298257028,0.961100058801623,1.12980163266896,1.82039999682065,2.28005326857495,1.51744941411151,0.632267331911715,2.41075255288761,22221048838.9722,23880579722.3344,26278794563.4937,28643257551.1339,33355061294.1767,35135974918.7874,38895274219.9656,42774905113.997,44609936794.4793,45354533367.2825,1245000000.0,
STP,1.44843400467023,1.99944950903044,2.94292216030307,5.11970088264353,4.90620987261865,1.53969216893665,5.17682174955398,4.11296860682981,4.37813939939196,2.01431934293439,2.62485949543812,1.89929891337832,13.34005235378,14.3271667616801,10.6379353431628,8.10583270875476,6.99849943966414,5.24587835022461,5.43051966119169,5.69029619929025,7.86859628873908,7.72024525213198,9.81932791540165,8.13777038378724,11100000.3814697,15899999.6185303,15000000.0,30600000.3814697,56000000.0,62099998.4741211,68800003.0517578,65900001.5258789,71900001.5258789,44700000.7629395,16399999.6185303,
SUR,5.16882515225814,5.84936767173009,2.69034974668847,2.9334416518612,0.255503031645475,-3.41109601307089,-4.91578646874108,1.56839798246668,4.94827108468886,1.16758977233877,-15.9751917148622,-2.43538583612838,6.94108221640001,17.7117796414556,5.00686319367291,1.92343604108314,3.38341272749469,6.89390359168254,55.4123879763195,21.9969430173302,7.86859628873908,7.72024525213198,34.8897843090783,59.1196626251977,61000000.0,61000000.0,71000000.0,84000000.0,95000000.0,88000000.0,65000000.0,46000000.0,56000000.0,53000000.0,15000000.0,
SVK,6.71663274983085,2.67145277909515,1.31880224556281,0.632740007294188,2.69718980707125,5.16718160614154,1.94395086102337,2.93806867784903,4.03038971425349,2.51125619776377,-3.33549888710313,4.78914645941862,0.957018132975143,3.9192859914629,3.6061026352289,1.40047368963025,-0.0761653295419871,-0.325219777427673,-0.520010196278266,1.31194588223228,2.51403712883812,2.66456133425431,1.93694126694223,3.14960629921268,2227000000.0,2432000000.0,2295000000.0,2653000000.0,2600000000.0,2430000000.0,2751000000.0,2937000000.0,3193000000.0,3200000000.0,1254000000.0,
SVN,1.34374847220215,0.861327732719303,-2.63943875676689,-1.02928277204056,2.76815883065036,2.21008160650594,3.19185251782498,4.81538063231366,4.45436574721896,3.52267923999254,-4.24088372175214,8.22849988578498,1.80117022137134,1.8028517194191,2.59741386039003,1.76920085881907,0.19934382657075,-0.525552285820877,-0.054999541670474,1.42910743319306,1.7386086198818,1.63052260754344,-0.05485681576061,1.9170650608926,2627000000.0,2850000000.0,2626000000.0,2778000000.0,2843000000.0,2399000000.0,2517500000.0,2869000000.0,3181100097.65625,3179800048.82813,1370300048.82813,
SWE,5.95210700755608,3.1953332348894,-0.588304568990736,1.187775715906,2.65779827531642,4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.98619587380391,-2.17021317885872,6.14702464708019,1.15798802715628,2.9611507382214,0.888377506923638,-0.0442929701485858,-0.179638494114635,-0.0467847449832812,0.984269244577992,1.79449904665589,1.95353530127028,1.78415097403835,0.497367318853572,2.16319736447153,8336000000.0,10209000000.0,10104000000.0,9166000000.0,9231000000.0,8374000000.0,9129000000.0,10019000000.0,9973000000.0,9173000000.0,4370000000.0,
SWZ,3.79375496828149,2.247229761068,5.39663069666727,3.86121379766622,0.923230547144357,2.22748067532406,1.06261019342853,2.0265781557498,2.38009549534866,2.69216827271678,-1.55964269181541,10.6833371476002,4.50923691774369,6.10742714590251,8.93964682788212,5.62130623468948,5.68134885776447,4.95124493704919,7.8472745908568,6.22137528933118,4.81506167461513,2.59801620311077,0.497367318853572,2.16319736447153,51000000.0,10000000.0,29000000.0,4000000.0,15000000.0,14000000.0,13000000.0,13000000.0,16000000.0,14000000.0,7000000.0,
SXM,3.19999402154491,4.60000299641921,1.39054666984954,1.30672788274755,1.58038463773187,0.105811101134719,0.967761366552637,-7.53521467064108,-6.85698412712318,10.9649995035887,-13.3167878668409,4.57759800311091,1.33857621672882,4.58475435650401,4.01518421081576,2.5286478853837,1.88675466275266,0.330027165141066,0.111682655737579,2.19201010962985,4.81506167461513,2.59801620311077,0.497367318853572,2.16319736447153,674000000.0,719000000.0,842000000.0,857000000.0,906000000.0,898000000.0,857000000.0,630000000.0,453000000.0,682000000.0,234000000.0,
SYC,4.50513204312067,9.5097833517957,3.1106784939243,1.25373496242949,4.0636918123521,4.19458692437438,5.10482682890945,2.78671033812937,3.70668006027121,4.87698566447115,-7.72839441237589,5.42682275214648,-2.40463875108225,2.5592677223094,7.11037062326413,4.33893848329099,1.38583454581263,4.04194410725617,-1.01548191697642,2.85679575568496,3.7029183911151,2.07476436485028,8.27685811437216,2.16319736447153,274000000.0,291000000.0,388000000.0,430000000.0,398000000.0,392000000.0,414000000.0,483000000.0,559000000.0,590000000.0,221000000.0,
SYR,5.19190584075331,2.8500028435797,-26.3390170772532,-26.3000876641997,-10.3103399024413,-4.17979161679355,-6.4055907393619,-0.723281777470547,1.39317607830837,1.22070522070523,-0.182330467026262,1.29973808951831,4.39741383150071,4.7531638888566,36.7022953364135,4.33893848329099,1.38583454581263,4.04194410725617,-1.01548191697642,2.85679575568496,3.7029183911151,2.07476436485028,8.27685811437216,2.16319736447153,6190000000.0,1753000000.0,388000000.0,430000000.0,398000000.0,392000000.0,414000000.0,483000000.0,559000000.0,590000000.0,221000000.0,
TCA,5.19190584075331,2.8500028435797,-0.97229935533214,1.07087701348118,8.71129658152685,11.3148341336331,7.25118054973062,-2.49021899245794,5.61095637443547,5.32455148316902,-26.7828769274205,9.00000000000001,4.39741383150071,4.7531638888566,36.7022953364135,4.33893848329099,1.38583454581263,4.04194410725617,-1.01548191697642,2.85679575568496,3.7029183911151,2.07476436485028,8.27685811437216,2.16319736447153,6190000000.0,1753000000.0,388000000.0,430000000.0,584000000.0,619000000.0,706000000.0,571000000.0,787000000.0,590000000.0,221000000.0,
TCD,13.5501008595489,0.0828697984381961,8.88257607170316,5.70000136285864,6.89998504532166,2.76767568484473,-6.25552708545281,-2.98869598553931,2.37403780037786,3.24718191743429,-1.60000673705524,-1.1999905246095,-2.07786574641866,2.0292405367826,7.51662364663833,0.222671564624642,1.68197313925661,4.37712665065654,-0.792440525236016,-1.53709962980849,4.27462198610545,-0.971939175419317,4.4641443723286,-0.772844370359139,6190000000.0,1753000000.0,388000000.0,430000000.0,584000000.0,619000000.0,706000000.0,571000000.0,787000000.0,590000000.0,221000000.0,
TEA,9.92106971229126,8.64284926964002,7.58028095190524,7.29842950667164,6.98356950686414,6.70706275420312,6.56527405587997,6.70739958761162,6.52493459873855,5.78170782997812,1.24619011280826,7.60119771746662,3.61196234430299,5.15900497684403,3.02696391124796,2.92758351575675,3.37040697371625,1.08648629940414,1.75711158908292,2.88291164981212,2.82871578471278,1.93321335810515,2.40629214387011,2.54479213620964,102417801834.981,116898081080.685,124855238598.736,137834370450.576,130527224739.831,134707560409.159,138986235761.163,145435235941.593,158444220158.947,161123794171.552,221000000.0,
TEC,4.63228845564356,5.9259471549508,3.45477130434462,3.38418241846054,2.33791736885338,1.48631724177297,1.84885203546214,4.29167265253754,3.68708276470002,2.65435340853806,-1.57202702576296,7.37974786288005,6.14255360247248,7.66862955607737,3.373498083874,3.9847123554813,2.98130868933672,4.00357820695097,1.2754316836741,3.1531861748501,2.61323424830735,2.88986073718346,2.74615078213777,5.87835520855807,65902103611.3985,76609714579.2513,78615561205.3379,85822067306.7041,85193517852.0055,73298518157.2848,68333777054.7668,80578332369.6734,90774176361.1899,95970303471.53,221000000.0,
TGO,5.85435269284599,5.82325223894063,6.30269541987442,5.82426583399493,5.63324021651326,5.46803129300602,4.21489560918502,4.00791259566937,4.79518333086139,4.92283321360694,2.16228657424364,5.99156914603942,1.44594517430861,3.56351472903964,2.57718174055838,1.82539475909171,0.19087507624975,2.58500390801595,1.28544847051417,-0.981889868943119,0.927755426456913,0.67465277007806,1.69928463299346,4.18621506523573,66000000.0,98000000.0,111000000.0,125000000.0,125000000.0,114000000.0,119000000.0,138000000.0,153000000.0,149000000.0,221000000.0,
THA,7.51339053261624,0.840132083053334,7.24279620249642,2.68749556320556,0.984468863619426,3.13404724911635,3.43515771692182,4.1776810321001,4.22287028746071,2.11455779628278,-6.0669259685517,1.49209523545821,3.24758842443723,3.80879058139644,3.01489950334984,2.18488618530687,1.89514181898771,-0.900424963291569,0.188149704448234,0.665631893135015,1.06389754183033,0.706728601314221,-0.845937147357041,1.23039541318419,20104000000.0,27184000000.0,30654000000.0,37807000000.0,34822000000.0,41246000000.0,44786000000.0,52376000000.0,56366000000.0,59810000000.0,14198000000.0,
TJK,6.49999908585235,7.40000059956709,7.49999946321525,7.39999974700379,6.70000069016253,6.01930331771186,6.89999999999999,7.09999999999999,7.59999999939372,7.40000000004744,4.40000000058538,9.40000000022746,6.44531440780658,12.4315490430406,5.83116601031462,5.00964645344951,6.10442765129667,5.7145594964971,6.00458082322139,0.665631893135015,1.06389754183033,0.706728601314221,-0.845937147357041,1.23039541318419,2500000.0,1100000.02384186,1600000.02384186,1299999.95231628,1200000.04768372,1000000.0,3599999.90463257,7599999.90463257,8899999.61853027,13699999.8092651,6400000.09536743,
TKM,9.19999998805483,14.6999999278723,11.0999999615545,10.200000101399,10.2999999705459,6.49999990951666,6.1999999664301,6.50000004682975,6.19999994137119,6.30000004226711,-3.40000004446863,4.50000002604101,6.44531440780658,12.4315490430406,5.83116601031462,5.00964645344951,6.10442765129667,5.7145594964971,6.00458082322139,0.665631893135015,1.06389754183033,0.706728601314221,-0.845937147357041,1.23039541318419,2500000.0,1100000.02384186,1600000.02384186,1299999.95231628,1200000.04768372,1000000.0,3599999.90463257,7599999.90463257,8899999.61853027,13699999.8092651,6400000.09536743,
